id,label
762,1.748100328170586e-36
8230,1.0
3144,0.0
1259,4.1227020119549707e-05
3842,0.9998093247413635
6485,1.0
4272,1.0
10401,0.9258358478546143
8542,1.0
10526,1.0
4464,1.0
4933,1.0
1166,1.0
7202,0.0
9623,0.9999966621398926
12481,1.0
11527,1.0
10258,1.0
1650,1.0
10833,2.683899836079938e-29
5093,1.0
11607,1.0
2076,2.3785587258362186e-27
9809,1.0
11700,0.0
1303,1.0
3576,0.0
8765,0.0
2887,1.0
2283,1.0
2531,0.038295358419418335
3283,1.0
11133,1.0
5734,0.0
7999,0.9992032647132874
3796,0.0002721255586948246
5080,1.0
5563,1.0
5060,1.0
12376,1.0
6843,1.0
1582,0.0
12214,1.0
10341,1.0
11706,1.0
10599,1.0
7326,1.0
7484,1.0
1552,0.8050767183303833
4749,1.0
8621,1.0
3990,1.0
4878,1.6733683797446458e-16
6410,1.0
82,2.608488616955852e-37
2082,1.0
4020,1.0
8435,2.0999748606698176e-09
2655,1.0
3342,1.0
8376,0.0
11716,1.0
6221,1.0
3146,0.0
5719,6.112084439812395e-31
6729,1.0
2285,1.0
4000,0.0
10145,1.0
7564,1.0
10757,1.0
11480,2.768660701433116e-23
1759,1.0
8239,2.796010587903219e-24
6706,1.0
6170,1.0
10838,1.0
549,1.0
6752,1.5223434957079007e-07
3424,1.0
1524,0.999620795249939
1580,1.0
2933,0.0047469791024923325
9081,1.0
9289,1.0
3280,0.007943869568407536
4471,1.0
11522,1.0
4148,1.0
9372,1.0
2467,1.0
6700,1.0
1753,1.0
1666,0.0
1825,1.0
7912,1.0
8933,1.0
4986,1.0
9273,1.0
4570,1.0
8347,1.0
7950,1.0
4249,1.0
2636,4.017801646938324e-09
7691,1.0
5791,0.0
8112,2.0930860600287815e-08
3076,1.0
1597,0.0
10292,0.9955132603645325
5980,1.0
8730,1.0
8177,1.0
6285,1.0
3302,1.0
12414,1.0
3858,1.0
3269,1.0
6608,1.0
9021,1.0
3792,3.854020027039564e-16
1673,1.0
4845,1.0
229,1.0
223,1.0
3343,1.3914441090332238e-21
3199,4.5556077867771895e-27
3037,1.0
5894,1.0
164,1.0
9401,1.0
1491,1.0192377497553196e-10
10948,0.9996840953826904
4345,0.0
6120,1.0
6117,1.0
7321,1.0
8354,0.0
6666,1.0
3100,1.0
8340,0.0
5585,1.0
3959,0.0
2003,1.0
4137,1.0
4686,0.0
12248,1.0
1616,1.0
5365,1.0
9634,1.0
12074,1.0
12149,1.0
4074,0.0
3200,1.0
11387,1.0
54,4.626363263366205e-18
2387,1.0
10318,0.0
307,1.0
4070,6.41967414218513e-15
10661,1.0
3095,1.0
5530,1.0
8161,0.7649282217025757
812,1.0
2289,0.5369964838027954
4705,1.0
4784,1.0
9437,1.0
6987,1.541742130939383e-05
3805,1.0
9122,1.0
5119,0.0
8860,1.0
7416,0.0
12265,0.0
5534,1.0
12117,1.0
8813,0.4366617798805237
5885,0.9999842643737793
7919,7.793430775184668e-20
10450,4.37192063009733e-34
12,1.0
1085,1.0
6732,1.0
8443,0.9604494571685791
1911,1.0
7470,1.0
8850,1.0
2337,4.2248729514859917e-10
11637,2.6153921695026838e-08
10083,0.0
1988,0.9874399900436401
5850,8.968762995209545e-05
11854,7.183014134620869e-20
9801,3.2001586736729425e-30
5673,0.0
438,1.0
11222,1.0
11416,1.0
9692,3.809689009834821e-22
3386,0.0
4692,0.0
3782,1.711340490517988e-23
5411,1.0
5649,1.0
4477,2.1076293416490136e-22
10849,0.0
416,0.0
7327,1.0
9606,1.0
447,0.0
2610,0.0
1592,1.0
10686,1.0
11316,1.0
577,0.0
8562,1.0
2708,5.985212732330034e-14
3840,0.0
6345,1.0
8183,0.9999995231628418
10268,1.0
466,1.0
11182,1.0
8484,2.131445466529611e-25
4486,1.0
7060,4.3296134519469705e-35
11234,2.473657671926699e-13
3544,1.0
6888,0.0
3876,0.0
7007,1.0
9151,1.0
7540,4.361554249276284e-14
1815,4.028024946602831e-15
11585,1.0
3140,1.0
6080,4.407043133203281e-11
7866,1.0
10369,0.0
7649,1.0
8884,1.0
4377,2.3514545092025586e-22
1856,1.0
2093,0.0
933,7.842835657356773e-06
3744,1.0
8616,1.0
2702,1.0
9749,1.0
10410,1.0
1370,8.513571629009675e-06
11108,0.04700654372572899
11646,1.0
7544,1.0
4527,1.0
11141,1.0
4751,1.0
5259,1.0
7933,1.0
5013,1.0
3529,9.34703855824841e-19
5005,1.3754076100269685e-08
8251,1.0
7909,1.0
6404,1.0
24,1.0
1343,1.0
814,1.0
9392,1.0
102,1.0
12287,1.0
542,1.0
9299,0.0
3228,4.076763487085639e-16
10693,1.0
11088,1.0
8931,1.0
10088,0.0
7098,1.0
10490,1.0
1756,2.5076770392466145e-16
3350,1.0
149,1.0
2274,1.0
5991,3.0347416374435406e-38
2822,1.0
8558,0.0
2032,0.0
6779,1.0
896,1.0
10759,1.0
8489,1.0
5818,0.0
7621,0.8435673713684082
9224,1.0
2684,1.0
9629,1.0
4631,1.0
8176,1.0
8656,0.0
9105,1.0
1945,2.7819109862936564e-11
10172,1.0
11629,1.0
7131,0.0
2461,1.0
3841,1.0
11333,0.0011636612471193075
5957,1.0
8958,1.0
9765,1.0
895,1.0
9261,1.0
213,1.0
4409,1.0
1258,0.4073028862476349
4485,0.0
9545,2.9532704586185518e-36
7096,1.0
11689,1.9379823266996166e-12
2142,1.0
7820,1.0
8467,1.0
11193,1.0
5619,1.0
9033,0.0
9202,1.0
10566,1.0
6055,1.0
2836,1.0
11842,8.618216088507324e-05
7499,0.041395049542188644
2732,1.0
7057,1.0
9683,1.0
5815,1.0
10022,1.0
8971,1.0
11390,0.0
12352,1.0
150,0.0
10486,0.9886283278465271
6004,1.0
9508,0.0
3008,1.0
2182,1.0
936,1.0
12378,1.0
7743,0.0
4,1.0
10379,1.0
883,1.0
12402,1.0
11107,1.0
9960,1.6987924045287287e-17
8007,1.0
6112,1.3481023016941762e-16
5558,1.0
2706,1.0
1777,0.0004976214841008186
1215,1.0
233,1.0
10732,0.9966269731521606
3616,1.0
1645,1.0
9952,1.0
8652,3.1819488258480027e-37
9725,0.0
8246,1.0
686,1.0
6386,0.0
5006,1.0
11399,1.0
2280,1.0
45,0.9999403953552246
11461,1.0
722,2.696851414029388e-29
7220,1.0
2313,1.0
7429,1.0
5053,1.0
8989,1.0
11849,1.0
2686,8.31144097901415e-06
3417,1.0
806,1.0
84,1.5001305877641884e-22
2749,3.017895673005817e-17
512,0.0
1454,1.0
12377,1.0
10641,1.0
10368,1.0
6547,0.9819611310958862
11861,1.0
9209,1.0
5369,1.0
6341,3.2090229919369e-29
4130,1.0
11559,1.0
4277,1.0
8811,1.0
3293,1.0
2374,1.0
11203,0.0
4090,1.0
129,0.009125111624598503
6989,1.0
4670,1.0
5966,8.835024893577605e-27
9609,1.0
3599,1.0
2848,0.0
8093,0.99637371301651
7731,1.0
5087,1.0
11664,1.0
4543,1.0
3412,1.0
9779,1.0
7968,1.0
12067,5.259941219575431e-19
4310,1.0
4031,0.9988435506820679
6463,1.5167219900924115e-19
8121,1.0
2251,1.0
8035,0.0
11916,1.4067857947844316e-32
12272,1.0
1407,0.9999998807907104
8512,0.9999997615814209
1169,1.4106596511799434e-18
3219,1.0
5441,1.0
5019,1.0
2347,1.0
3634,1.0
8814,1.0
189,1.0
4333,1.0
9996,1.0
1368,0.0
1003,1.0
2781,1.0
12284,1.0
11034,1.0
11439,1.0
1296,0.0018687094561755657
1304,1.0
3223,1.0
8961,1.0
4767,1.0
5800,1.0
7245,1.0
876,1.0
5221,1.0
12433,1.0
11290,1.0
5842,8.297489983988271e-08
2736,1.2462757381375935e-26
12013,1.0
5612,0.0
8078,1.0
10051,1.0
3989,1.0
12419,2.6205881521311194e-21
10692,1.0
2589,1.0
9343,0.9999958276748657
3568,1.0
200,0.043555524200201035
7178,5.602601082444423e-25
9071,1.0
6586,1.0
8987,1.0
5285,0.0
1808,1.4205338783020443e-29
7467,1.0
5891,1.0
10236,0.0
8411,1.0
4563,1.0
2883,1.0
1151,1.0
6930,0.00042918577673844993
918,1.0
12102,1.0877886969265212e-33
6414,1.0
2184,1.0
1389,1.0
9163,0.0
792,1.0
9840,1.0
8568,1.0
11981,1.0
6025,1.0
9027,1.0
9503,1.0
183,1.0
10793,0.0
8360,1.0
4288,0.0
854,1.0
402,0.7137787938117981
10334,1.0
7031,1.0
477,1.0
6587,0.0787237212061882
10577,1.0
784,1.0
9041,0.0
9161,1.0
3551,1.0
4788,1.0
5182,0.0
10189,1.0
7436,1.0
7523,1.0
6850,1.0
5288,1.0
5317,1.0
6755,0.9999957084655762
7083,1.0
6885,1.0
195,1.0
7247,1.0
7393,1.0
3099,1.0
6279,1.0
12163,1.0
2476,1.0
303,0.0
1403,0.0
1684,1.0
8986,1.0
10229,1.0
3255,0.0
1046,0.999991774559021
5235,1.0
9345,1.0
12113,1.0
12500,4.864966123515391e-34
3452,1.0
9575,0.0
9153,1.0
8563,1.0
4344,1.0
1647,1.0
7997,0.0
5433,1.0
3638,0.0
8475,0.0018136599101126194
4897,1.0
10509,1.0
314,1.0
9806,1.0
4860,0.0
10562,1.0
5808,1.0
10915,9.090719056714232e-27
8291,1.0
12092,1.0
6505,1.0
6699,1.0
2174,2.0948971268808236e-06
9501,1.0
1947,1.0
6387,1.0
1149,1.0
12137,6.81712074166504e-23
3492,0.0
240,1.0
4053,1.0
2542,0.984951913356781
8396,1.0
4839,4.571267027131398e-07
5185,1.0
12136,0.0
8331,1.0
10104,1.0
2205,0.0
2896,1.0
5393,1.0
7646,1.0
10912,1.0
10173,9.471481462242082e-05
10590,1.5730539753154243e-21
8849,1.0
4165,1.0
10524,1.0
10653,0.10767099261283875
11349,0.0
769,0.9996418952941895
10938,1.0
26,1.0
8604,0.0010756989941000938
2729,1.0
8228,1.0
7692,1.0
3630,1.0
7152,2.5974239292736456e-07
8221,1.0
6356,9.37536678975448e-05
8653,1.0
7372,1.0
8436,1.0
11033,1.0
10531,1.0
9578,3.1015871190469413e-19
5354,0.0
6037,0.0
3046,1.0
4096,4.557166098947052e-37
8395,1.0
7033,0.0
1824,1.0001342639460274e-21
11235,1.0
703,0.0
9464,0.0
2052,1.0
12027,0.0
2582,1.0
6629,1.0
7123,1.0
4874,1.0
6193,1.0
3480,1.0
88,1.0
6380,1.0
869,7.469306808338191e-32
7427,1.0
9893,0.0
2346,1.0
2802,1.0
9414,1.0
4379,0.0
3721,1.0
11127,1.0
5066,1.0192197680880158e-26
8472,0.0
8274,0.0
4154,5.643908832620222e-35
5343,1.0
9619,1.0
1916,1.0
9649,1.0
971,1.0
4068,5.111745696198424e-25
7041,0.0
8390,1.0
1877,1.0
6437,1.0
8373,0.0
5146,1.0
446,1.0
483,1.0
12257,1.0
4642,1.0
947,1.0
1748,1.0
9413,1.0
2908,1.0
8729,1.0
10084,1.0
9371,0.0
11781,1.0
11783,0.0
6030,1.0
658,1.0
10988,3.688913056976162e-05
11282,1.0
5487,1.0
9975,1.0
8420,0.0
10660,0.07761586457490921
2362,1.0
10150,1.0
5592,1.0
9813,0.0
7812,1.0
2208,0.0
2506,1.0
8297,0.0
5414,1.0
8575,0.9999997615814209
1382,1.0
8995,1.0
170,1.0
3713,1.0
4884,0.0
4434,1.0
10971,1.3857113117410336e-05
10780,2.7619859090654243e-36
7884,0.025504400953650475
10287,1.0
9460,1.0
1317,1.0
9336,1.0
689,1.0
3985,1.0
1442,0.9998167157173157
10482,1.0
6840,1.0
8822,1.0
908,1.0
10026,1.0
4399,1.0
12498,1.0
9120,0.009531146846711636
4952,1.0
859,0.0
3433,1.0
10547,0.9154592156410217
3755,3.290577707010217e-37
11348,1.0
980,1.0
10443,1.0
9312,1.0
4063,1.0
5201,1.1676832378808474e-30
6492,1.0
5646,8.000227941968296e-33
5,1.0
5970,1.0
3571,1.0
7335,3.83484628442946e-19
107,0.9997852444648743
6470,0.0
1960,3.027049436305808e-14
11139,1.0
6477,1.0
12260,1.0
11421,0.9999305009841919
5954,1.864529581077634e-15
5727,2.382425896868051e-28
12277,0.15654924511909485
9800,1.0
8106,1.0
7772,1.0
12397,0.0
9101,1.0
5886,1.0
9685,0.0
8120,0.0
12176,0.9997034668922424
1312,1.0
657,1.0
263,0.0
8719,1.0
9518,1.0
7823,1.0
369,1.0
11305,1.0
5245,0.0
6804,1.0
625,1.0
8954,0.14230658113956451
5134,6.964395282693658e-08
4414,1.7701507588889238e-21
4963,1.0
7280,1.0
10968,1.0
1281,0.0
5458,1.0
2078,1.0
11464,1.0
9539,1.0
1178,1.0
4100,1.0
5625,1.0
8465,0.9999998807907104
5702,1.0
8189,4.603552320899319e-31
8657,1.0
11807,0.999990701675415
4276,0.0001933242892846465
10355,0.0
10387,1.0
10715,1.0
1567,0.0
1429,1.0
456,1.0
2056,1.0
5267,0.0001336716377409175
3031,1.0
7769,1.0
7201,0.0
9641,1.0
4913,1.0
2568,1.0
7778,1.0
3593,1.0
9170,1.0
10224,0.9928112626075745
5543,1.0
663,0.0
5521,1.0
4253,1.6003358641448648e-25
343,0.029206493869423866
10445,1.0
1315,1.0
28,0.0
11777,1.0
10324,1.0
4669,1.0
5762,0.0
10565,1.0
7386,0.0
6684,1.0
4468,1.0
6836,1.0
931,6.318404387082281e-32
2926,1.0
2451,1.0
6739,0.0
393,1.0
5104,1.0
5731,1.0
11309,1.0
12080,1.0
7432,0.0007276682299561799
9281,1.0
4499,1.0
5600,1.0
9072,1.0
1566,1.0
